Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
arimaFD3,reward_low_FP_rate,artificialNoAnomaly/art_daily_no_noise.csv,1.0,-5.9399999999999995,0,3401,27,0,3428
arimaFD3,reward_low_FP_rate,artificialNoAnomaly/art_daily_perfect_square_wave.csv,1.0,-5.5,0,3403,25,0,3428
arimaFD3,reward_low_FP_rate,artificialNoAnomaly/art_daily_small_noise.csv,1.0,-4.840000000000001,0,3406,22,0,3428
arimaFD3,reward_low_FP_rate,artificialNoAnomaly/art_flatline.csv,1.0,0.0,0,3428,0,0,3428
arimaFD3,reward_low_FP_rate,artificialNoAnomaly/art_noisy.csv,1.0,-3.080000000000001,0,3414,14,0,3428
arimaFD3,reward_low_FP_rate,artificialWithAnomaly/art_daily_flatmiddle.csv,1.0,-3.6374457259214523,2,3003,22,401,3428
arimaFD3,reward_low_FP_rate,artificialWithAnomaly/art_daily_jumpsdown.csv,1.0,-3.220336546642618,1,3005,20,402,3428
arimaFD3,reward_low_FP_rate,artificialWithAnomaly/art_daily_jumpsup.csv,1.0,-2.838320353203924,3,3007,18,400,3428
arimaFD3,reward_low_FP_rate,artificialWithAnomaly/art_daily_nojump.csv,1.0,-3.570405312894077,1,3004,21,402,3428
arimaFD3,reward_low_FP_rate,artificialWithAnomaly/art_increase_spike_density.csv,1.0,-6.108265929114643,4,2992,33,399,3428
arimaFD3,reward_low_FP_rate,artificialWithAnomaly/art_load_balancer_spikes.csv,1.0,-0.7908489515402062,3,3017,8,400,3428
arimaFD3,reward_low_FP_rate,realAdExchange/exchange-2_cpc_results.csv,1.0,-1.930033495170553,0,1213,5,163,1381
arimaFD3,reward_low_FP_rate,realAdExchange/exchange-2_cpm_results.csv,1.0,1.2566006469569548,2,1216,3,160,1381
arimaFD3,reward_low_FP_rate,realAdExchange/exchange-3_cpc_results.csv,1.0,2.728989139690877,3,1154,1,150,1308
arimaFD3,reward_low_FP_rate,realAdExchange/exchange-3_cpm_results.csv,1.0,0.7041405480349137,1,1154,1,152,1308
arimaFD3,reward_low_FP_rate,realAdExchange/exchange-4_cpc_results.csv,1.0,0.3007183772094526,2,1229,3,163,1397
arimaFD3,reward_low_FP_rate,realAdExchange/exchange-4_cpm_results.csv,1.0,1.542193609787398,3,1231,2,161,1397
arimaFD3,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv,1.0,-2.2996616034974524,1,3015,11,401,3428
