timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2014-02-14 14:30:00,1.732,0.0,0,-0.11,-0.22,-0.11
2014-02-14 14:35:00,1.732,0.0,0,-0.11,-0.22,-0.11
2014-02-14 14:40:00,1.96,0.0,0,-0.11,-0.22,-0.11
2014-02-14 14:45:00,1.732,0.0,0,-0.11,-0.22,-0.11
2014-02-14 14:50:00,1.706,0.0,0,-0.11,-0.22,-0.11
2014-02-14 14:55:00,1.734,0.0,0,-0.11,-0.22,-0.11
2014-02-14 15:00:00,1.766,0.0,0,-0.11,-0.22,-0.11
2014-02-14 15:05:00,1.766,0.0,0,-0.11,-0.22,-0.11
2014-02-14 15:10:00,2.026,0.0,0,-0.11,-0.22,-0.11
2014-02-14 15:15:00,1.7619999999999998,0.0,0,-0.11,-0.22,-0.11
2014-02-14 15:20:00,1.704,0.0,0,-0.11,-0.22,-0.11
2014-02-14 15:25:00,1.834,0.0,0,-0.11,-0.22,-0.11
2014-02-14 15:30:00,1.832,0.0,0,-0.11,-0.22,-0.11
2014-02-14 15:35:00,1.826,0.0,0,-0.11,-0.22,-0.11
2014-02-14 15:40:00,1.908,0.0,0,-0.11,-0.22,-0.11
2014-02-14 15:45:00,1.798,0.0,0,-0.11,-0.22,-0.11
2014-02-14 15:50:00,1.732,0.0,0,-0.11,-0.22,-0.11
2014-02-14 15:55:00,1.802,0.0,0,-0.11,-0.22,-0.11
2014-02-14 16:00:00,1.764,0.0,0,-0.11,-0.22,-0.11
2014-02-14 16:05:00,1.86,0.0,0,-0.11,-0.22,-0.11
2014-02-14 16:10:00,1.998,0.0,0,-0.11,-0.22,-0.11
2014-02-14 16:15:00,1.7719999999999998,0.0,0,-0.11,-0.22,-0.11
2014-02-14 16:20:00,1.734,0.0,0,-0.11,-0.22,-0.11
2014-02-14 16:25:00,1.766,0.0,0,-0.11,-0.22,-0.11
2014-02-14 16:30:00,1.76,0.0,0,-0.11,-0.22,-0.11
2014-02-14 16:35:00,1.7380000000000002,0.0,0,-0.11,-0.22,-0.11
2014-02-14 16:40:00,1.93,0.0,0,-0.11,-0.22,-0.11
2014-02-14 16:45:00,1.8,0.0,0,-0.11,-0.22,-0.11
2014-02-14 16:50:00,1.732,0.0,0,-0.11,-0.22,-0.11
2014-02-14 16:55:00,1.766,0.0,0,-0.11,-0.22,-0.11
2014-02-14 17:00:00,1.798,0.0,0,-0.11,-0.22,-0.11
2014-02-14 17:05:00,1.8,0.0,0,-0.11,-0.22,-0.11
2014-02-14 17:10:00,1.99,0.0,0,-0.11,-0.22,-0.11
2014-02-14 17:15:00,1.7380000000000002,0.0,0,-0.11,-0.22,-0.11
2014-02-14 17:20:00,1.76,0.0,0,-0.11,-0.22,-0.11
2014-02-14 17:25:00,1.7719999999999998,0.0,0,-0.11,-0.22,-0.11
2014-02-14 17:30:00,1.764,0.0,0,-0.11,-0.22,-0.11
2014-02-14 17:35:00,1.732,0.0,0,-0.11,-0.22,-0.11
2014-02-14 17:40:00,2.0,0.0,0,-0.11,-0.22,-0.11
2014-02-14 17:45:00,1.7,0.0,0,-0.11,-0.22,-0.11
2014-02-14 17:50:00,1.798,0.0,0,-0.11,-0.22,-0.11
2014-02-14 17:55:00,1.732,0.0,0,-0.11,-0.22,-0.11
2014-02-14 18:00:00,1.764,0.0,0,-0.11,-0.22,-0.11
2014-02-14 18:05:00,1.7619999999999998,0.0,0,-0.11,-0.22,-0.11
2014-02-14 18:10:00,1.97,0.0,0,-0.11,-0.22,-0.11
2014-02-14 18:15:00,1.7280000000000002,0.0,0,-0.11,-0.22,-0.11
2014-02-14 18:20:00,1.806,0.0,0,-0.11,-0.22,-0.11
2014-02-14 18:25:00,1.8,0.0,0,-0.11,-0.22,-0.11
2014-02-14 18:30:00,1.86,0.0,0,-0.11,-0.22,-0.11
2014-02-14 18:35:00,1.7380000000000002,0.0,0,-0.11,-0.22,-0.11
2014-02-14 18:40:00,1.992,0.0,0,-0.11,-0.22,-0.11
2014-02-14 18:45:00,1.702,0.0,0,-0.11,-0.22,-0.11
2014-02-14 18:50:00,1.766,0.0,0,-0.11,-0.22,-0.11
2014-02-14 18:55:00,1.76,0.0,0,-0.11,-0.22,-0.11
2014-02-14 19:00:00,1.832,0.0,0,-0.11,-0.22,-0.11
2014-02-14 19:05:00,1.774,0.0,0,-0.11,-0.22,-0.11
2014-02-14 19:10:00,1.998,0.0,0,-0.11,-0.22,-0.11
2014-02-14 19:15:00,1.7919999999999998,0.0,0,-0.11,-0.22,-0.11
2014-02-14 19:20:00,1.798,0.0,0,-0.11,-0.22,-0.11
