Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
arimaFD2,reward_low_FN_rate,artificialNoAnomaly/art_daily_no_noise.csv,1.0,-2.75,0,3403,25,0,3428
arimaFD2,reward_low_FN_rate,artificialNoAnomaly/art_daily_perfect_square_wave.csv,1.0,-2.64,0,3404,24,0,3428
arimaFD2,reward_low_FN_rate,artificialNoAnomaly/art_daily_small_noise.csv,1.0,-2.75,0,3403,25,0,3428
arimaFD2,reward_low_FN_rate,artificialNoAnomaly/art_flatline.csv,1.0,0.0,0,3428,0,0,3428
arimaFD2,reward_low_FN_rate,artificialNoAnomaly/art_noisy.csv,1.0,0.0,0,3428,0,0,3428
arimaFD2,reward_low_FN_rate,artificialWithAnomaly/art_daily_flatmiddle.csv,1.0,-1.3222893655468049,2,3003,22,401,3428
arimaFD2,reward_low_FN_rate,artificialWithAnomaly/art_daily_jumpsdown.csv,1.0,-1.3328320808300433,2,3003,22,401,3428
arimaFD2,reward_low_FN_rate,artificialWithAnomaly/art_daily_jumpsup.csv,1.0,-1.222847708967612,3,3004,21,400,3428
arimaFD2,reward_low_FN_rate,artificialWithAnomaly/art_daily_nojump.csv,1.0,-1.3328320808300433,1,3003,22,402,3428
arimaFD2,reward_low_FN_rate,artificialWithAnomaly/art_increase_spike_density.csv,1.0,-2.562326690322231,4,2992,33,399,3428
arimaFD2,reward_low_FN_rate,artificialWithAnomaly/art_load_balancer_spikes.csv,1.0,-0.41416092417416206,3,3012,13,400,3428
arimaFD2,reward_low_FN_rate,realAdExchange/exchange-2_cpc_results.csv,1.0,-2.4713586428959236,0,1213,5,163,1381
arimaFD2,reward_low_FN_rate,realAdExchange/exchange-2_cpm_results.csv,1.0,0.6655731882735488,2,1215,4,160,1381
arimaFD2,reward_low_FN_rate,realAdExchange/exchange-3_cpc_results.csv,1.0,2.812218670518744,3,1154,1,150,1308
arimaFD2,reward_low_FN_rate,realAdExchange/exchange-3_cpm_results.csv,1.0,0.6951805140591685,1,1153,2,152,1308
arimaFD2,reward_low_FN_rate,realAdExchange/exchange-4_cpc_results.csv,1.0,-0.38990977314091957,2,1229,3,163,1397
arimaFD2,reward_low_FN_rate,realAdExchange/exchange-4_cpm_results.csv,1.0,0.7367043703809864,3,1231,2,161,1397
arimaFD2,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv,1.0,-2.205764080438726,1,3015,11,401,3428
arimaFD2,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,1.0,-0.46042625388213076,2,3017,9,400,3428
arimaFD2,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,1.0,1.6462002353167855,2,3026,0,400,3428
arimaFD2,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,1.0,-0.6145384031517512,2,3009,16,401,3428
arimaFD2,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,1.0,0.5679469198184761,3,3081,4,340,3428
arimaFD2,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,1.0,-0.4500741053438744,2,3012,13,401,3428
arimaFD2,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,1.0,-1.3200000000000003,0,3416,12,0,3428
arimaFD2,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,1.0,-1.4644884364574895,2,3010,13,403,3428
arimaFD2,reward_low_FN_rate,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,1.0,-1.173669617577756,1,3528,20,472,4021
arimaFD2,reward_low_FN_rate,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,1.0,-2.01893281974024,2,3007,16,403,3428
arimaFD2,reward_low_FN_rate,realAWSCloudwatch/ec2_network_in_257a54.csv,1.0,0.8804328604581673,1,3025,0,402,3428
arimaFD2,reward_low_FN_rate,realAWSCloudwatch/ec2_network_in_5abac7.csv,1.0,-0.8681246094421278,4,3521,26,470,4021
arimaFD2,reward_low_FN_rate,realAWSCloudwatch/elb_request_count_8c0756.csv,1.0,1.5200938695787327,2,3023,3,400,3428
arimaFD2,reward_low_FN_rate,realAWSCloudwatch/grok_asg_anomaly.csv,1.0,-1.841509164792103,2,3447,16,463,3928
arimaFD2,reward_low_FN_rate,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,1.0,-1.2539224457706042,1,929,2,125,1057
arimaFD2,reward_low_FN_rate,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,1.0,1.5700035507314878,2,3022,4,400,3428
arimaFD2,reward_low_FN_rate,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,1.0,-1.0961635692465688,1,3026,0,401,3428
arimaFD2,reward_low_FN_rate,realKnownCause/ambient_temperature_system_failure.csv,1.0,-1.9992693215176534,2,5782,9,724,6517
arimaFD2,reward_low_FN_rate,realKnownCause/cpu_utilization_asg_misconfiguration.csv,1.0,-6.042602636379836,10,15737,64,1489,17300
arimaFD2,reward_low_FN_rate,realKnownCause/ec2_request_latency_system_failure.csv,1.0,2.4924813533759593,9,3082,0,337,3428
arimaFD2,reward_low_FN_rate,realKnownCause/machine_temperature_system_failure.csv,1.0,0.48056596795603185,8,19652,25,2260,21945
arimaFD2,reward_low_FN_rate,realKnownCause/nyc_taxi.csv,1.0,-5.05815914279143,3,8503,32,1032,9570
arimaFD2,reward_low_FN_rate,realKnownCause/rogue_agent_key_hold.csv,1.0,-2.553699297419791,1,1404,6,189,1600
arimaFD2,reward_low_FN_rate,realKnownCause/rogue_agent_key_updown.csv,1.0,-2.263163439186155,1,4032,3,529,4565
arimaFD2,reward_low_FN_rate,realTraffic/occupancy_6005.csv,1.0,0.47676916831764704,1,1780,4,238,2023
arimaFD2,reward_low_FN_rate,realTraffic/occupancy_t4013.csv,1.0,1.738866490344609,2,1874,1,248,2125
arimaFD2,reward_low_FN_rate,realTraffic/speed_6005.csv,1.0,0.6632334064925424,1,1884,2,238,2125
arimaFD2,reward_low_FN_rate,realTraffic/speed_7578.csv,1.0,0.8563781512753872,3,841,1,113,958
arimaFD2,reward_low_FN_rate,realTraffic/speed_t4013.csv,1.0,1.7105150128781168,2,1869,2,248,2121
arimaFD2,reward_low_FN_rate,realTraffic/TravelTime_387.csv,1.0,-0.3937658562721229,2,1873,3,247,2125
arimaFD2,reward_low_FN_rate,realTraffic/TravelTime_451.csv,1.0,0.4532115704880524,1,1616,5,216,1838
arimaFD2,reward_low_FN_rate,realTweets/Twitter_volume_AAPL.csv,1.0,2.3866679097143013,7,13550,14,1581,15152
arimaFD2,reward_low_FN_rate,realTweets/Twitter_volume_AMZN.csv,1.0,2.8110014410619195,5,13493,8,1575,15081
arimaFD2,reward_low_FN_rate,realTweets/Twitter_volume_CRM.csv,1.0,2.016887660909509,4,13553,6,1589,15152
arimaFD2,reward_low_FN_rate,realTweets/Twitter_volume_CVS.csv,1.0,1.9157941818214383,4,13569,8,1522,15103
arimaFD2,reward_low_FN_rate,realTweets/Twitter_volume_FB.csv,1.0,-0.5625832039843369,3,13480,21,1579,15083
arimaFD2,reward_low_FN_rate,realTweets/Twitter_volume_GOOG.csv,1.0,-1.8361891397789547,4,13644,16,1428,15092
arimaFD2,reward_low_FN_rate,realTweets/Twitter_volume_IBM.csv,1.0,-0.30496869185025155,4,13533,20,1586,15143
arimaFD2,reward_low_FN_rate,realTweets/Twitter_volume_KO.csv,1.0,2.1760342253850387,4,13509,5,1583,15101
arimaFD2,reward_low_FN_rate,realTweets/Twitter_volume_PFE.csv,1.0,1.3031869928036959,6,13499,21,1582,15108
