timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2014-02-14 14:27:00,51.846,0.0,0,-0.11,-0.22,-0.11
2014-02-14 14:32:00,44.508,0.0,0,-0.11,-0.22,-0.11
2014-02-14 14:37:00,41.244,0.0,0,-0.11,-0.22,-0.11
2014-02-14 14:42:00,48.56800000000001,0.0,0,-0.11,-0.22,-0.11
2014-02-14 14:47:00,46.714,0.0,0,-0.11,-0.22,-0.11
2014-02-14 14:52:00,44.986,0.0,0,-0.11,-0.22,-0.11
2014-02-14 14:57:00,49.108,0.0,0,-0.11,-0.22,-0.11
2014-02-14 15:02:00,40.47,0.0,0,-0.11,-0.22,-0.11
2014-02-14 15:07:00,53.404,0.0,0,-0.11,-0.22,-0.11
2014-02-14 15:12:00,45.4,0.0,0,-0.11,-0.22,-0.11
2014-02-14 15:17:00,43.216,0.0,0,-0.11,-0.22,-0.11
2014-02-14 15:22:00,49.72,0.0,0,-0.11,-0.22,-0.11
2014-02-14 15:27:00,46.37,0.0,0,-0.11,-0.22,-0.11
2014-02-14 15:32:00,43.756,0.0,0,-0.11,-0.22,-0.11
2014-02-14 15:37:00,47.582,0.0,0,-0.11,-0.22,-0.11
2014-02-14 15:42:00,40.738,0.0,0,-0.11,-0.22,-0.11
2014-02-14 15:47:00,51.216,0.0,0,-0.11,-0.22,-0.11
2014-02-14 15:52:00,46.31399999999999,0.0,0,-0.11,-0.22,-0.11
2014-02-14 15:57:00,45.0,0.0,0,-0.11,-0.22,-0.11
2014-02-14 16:02:00,50.224,0.0,0,-0.11,-0.22,-0.11
2014-02-14 16:07:00,48.096,0.0,0,-0.11,-0.22,-0.11
2014-02-14 16:12:00,43.544,0.0,0,-0.11,-0.22,-0.11
2014-02-14 16:17:00,48.85,0.0,0,-0.11,-0.22,-0.11
2014-02-14 16:22:00,40.942,0.0,0,-0.11,-0.22,-0.11
2014-02-14 16:27:00,52.58600000000001,0.0,0,-0.11,-0.22,-0.11
2014-02-14 16:32:00,45.802,0.0,0,-0.11,-0.22,-0.11
2014-02-14 16:37:00,43.122,0.0,0,-0.11,-0.22,-0.11
2014-02-14 16:42:00,50.774,0.0,0,-0.11,-0.22,-0.11
2014-02-14 16:47:00,46.262,0.0,0,-0.11,-0.22,-0.11
2014-02-14 16:52:00,43.052,0.0,0,-0.11,-0.22,-0.11
2014-02-14 16:57:00,50.718,0.0,0,-0.11,-0.22,-0.11
2014-02-14 17:02:00,45.798,0.0,0,-0.11,-0.22,-0.11
2014-02-14 17:07:00,46.55,0.0,0,-0.11,-0.22,-0.11
2014-02-14 17:12:00,48.122,0.0,0,-0.11,-0.22,-0.11
2014-02-14 17:17:00,40.23,0.0,0,-0.11,-0.22,-0.11
2014-02-14 17:22:00,52.606,0.0,0,-0.11,-0.22,-0.11
2014-02-14 17:27:00,44.652,0.0,0,-0.11,-0.22,-0.11
2014-02-14 17:32:00,42.84,0.0,0,-0.11,-0.22,-0.11
2014-02-14 17:37:00,49.272,0.0,0,-0.11,-0.22,-0.11
2014-02-14 17:42:00,47.09,0.0,0,-0.11,-0.22,-0.11
2014-02-14 17:47:00,45.452,0.0,0,-0.11,-0.22,-0.11
2014-02-14 17:52:00,46.996,0.0,0,-0.11,-0.22,-0.11
2014-02-14 17:57:00,43.194,0.0,0,-0.11,-0.22,-0.11
2014-02-14 18:02:00,52.94,0.0,0,-0.11,-0.22,-0.11
2014-02-14 18:07:00,47.212,0.0,0,-0.11,-0.22,-0.11
2014-02-14 18:12:00,43.144,0.0,0,-0.11,-0.22,-0.11
