Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
arimaFD5,reward_low_FP_rate,artificialNoAnomaly/art_daily_no_noise.csv,1.0,0.0,0,3428,0,0,3428
arimaFD5,reward_low_FP_rate,artificialNoAnomaly/art_daily_perfect_square_wave.csv,1.0,0.0,0,3428,0,0,3428
arimaFD5,reward_low_FP_rate,artificialNoAnomaly/art_daily_small_noise.csv,1.0,-2.6400000000000006,0,3416,12,0,3428
arimaFD5,reward_low_FP_rate,artificialNoAnomaly/art_flatline.csv,1.0,-17.380000000000013,0,3349,79,0,3428
arimaFD5,reward_low_FP_rate,artificialNoAnomaly/art_noisy.csv,1.0,-2.2,0,3418,10,0,3428
arimaFD5,reward_low_FP_rate,artificialWithAnomaly/art_daily_flatmiddle.csv,1.0,-1.0784806506678009,0,3024,1,403,3428
arimaFD5,reward_low_FP_rate,artificialWithAnomaly/art_daily_jumpsdown.csv,1.0,-3.293017243391068,0,3014,11,403,3428
arimaFD5,reward_low_FP_rate,artificialWithAnomaly/art_daily_jumpsup.csv,1.0,-1.1899126329481393,1,3015,10,402,3428
arimaFD5,reward_low_FP_rate,artificialWithAnomaly/art_daily_nojump.csv,1.0,-3.2964533523771817,0,3014,11,403,3428
arimaFD5,reward_low_FP_rate,artificialWithAnomaly/art_increase_spike_density.csv,1.0,0.8864746281318382,1,3025,0,402,3428
arimaFD5,reward_low_FP_rate,artificialWithAnomaly/art_load_balancer_spikes.csv,1.0,0.7439309175500292,1,3024,1,402,3428
arimaFD5,reward_low_FP_rate,realAdExchange/exchange-2_cpc_results.csv,1.0,-0.1917734780756073,1,1212,6,162,1381
arimaFD5,reward_low_FP_rate,realAdExchange/exchange-2_cpm_results.csv,1.0,-0.5466413609584195,2,1210,9,160,1381
arimaFD5,reward_low_FP_rate,realAdExchange/exchange-3_cpc_results.csv,1.0,2.6946428956760338,3,1154,1,150,1308
arimaFD5,reward_low_FP_rate,realAdExchange/exchange-3_cpm_results.csv,1.0,0.915005925689125,1,1155,0,152,1308
arimaFD5,reward_low_FP_rate,realAdExchange/exchange-4_cpc_results.csv,1.0,-1.030006960553854,1,1232,0,164,1397
arimaFD5,reward_low_FP_rate,realAdExchange/exchange-4_cpm_results.csv,1.0,-2.23443170844035,1,1232,1,163,1397
arimaFD5,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv,1.0,-2.3153645916308836,1,3015,11,401,3428
arimaFD5,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,1.0,-0.8423414921953646,2,3014,12,400,3428
arimaFD5,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,1.0,0.7206977575148972,2,3021,5,400,3428
arimaFD5,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,1.0,-1.44,0,3023,2,403,3428
arimaFD5,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,1.0,0.9332879664592437,2,3084,1,341,3428
arimaFD5,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,1.0,-1.0,0,3025,0,403,3428
arimaFD5,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,1.0,-2.6400000000000006,0,3416,12,0,3428
arimaFD5,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,1.0,-1.5060199474081084,1,3021,2,404,3428
arimaFD5,reward_low_FP_rate,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,1.0,-0.10102228424112755,1,3547,1,472,4021
arimaFD5,reward_low_FP_rate,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,1.0,-3.216584798970122,0,3022,1,405,3428
arimaFD5,reward_low_FP_rate,realAWSCloudwatch/ec2_network_in_257a54.csv,1.0,0.8741249559990424,1,3025,0,402,3428
arimaFD5,reward_low_FP_rate,realAWSCloudwatch/ec2_network_in_5abac7.csv,1.0,-2.44,0,3545,2,474,4021
arimaFD5,reward_low_FP_rate,realAWSCloudwatch/elb_request_count_8c0756.csv,1.0,0.15770596388656677,2,3017,9,400,3428
arimaFD5,reward_low_FP_rate,realAWSCloudwatch/grok_asg_anomaly.csv,1.0,-3.2199999999999998,0,3462,1,465,3928
arimaFD5,reward_low_FP_rate,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,1.0,-2.2199999999999998,0,930,1,126,1057
arimaFD5,reward_low_FP_rate,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,1.0,-0.09616356924656888,1,3026,0,401,3428
arimaFD5,reward_low_FP_rate,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,1.0,-0.09616356924656888,1,3026,0,401,3428
arimaFD5,reward_low_FP_rate,realKnownCause/ambient_temperature_system_failure.csv,1.0,-2.806910541168798,1,5777,14,725,6517
arimaFD5,reward_low_FP_rate,realKnownCause/cpu_utilization_asg_misconfiguration.csv,1.0,-4.300000000000001,0,15786,15,1499,17300
arimaFD5,reward_low_FP_rate,realKnownCause/ec2_request_latency_system_failure.csv,1.0,0.9015643614598268,4,3082,0,342,3428
arimaFD5,reward_low_FP_rate,realKnownCause/machine_temperature_system_failure.csv,1.0,0.8894497282213883,5,19667,10,2263,21945
arimaFD5,reward_low_FP_rate,realKnownCause/nyc_taxi.csv,1.0,-0.5791161404498288,3,8532,3,1032,9570
arimaFD5,reward_low_FP_rate,realKnownCause/rogue_agent_key_hold.csv,1.0,-0.30750772000182136,1,1409,1,189,1600
arimaFD5,reward_low_FP_rate,realKnownCause/rogue_agent_key_updown.csv,1.0,-2.2199999999999998,0,4034,1,530,4565
arimaFD5,reward_low_FP_rate,realTraffic/occupancy_6005.csv,1.0,0.5305441084054294,1,1782,2,238,2023
arimaFD5,reward_low_FP_rate,realTraffic/occupancy_t4013.csv,1.0,1.4333582244003562,2,1873,2,248,2125
